iter	RMSE
571	0.009368136875
572	0.009361757403
573	0.009325622049
574	0.009293272068
575	0.009269429756
576	0.009241225724
577	0.009219225914
578	0.009188405411
579	0.009147739294
580	0.009109955462
581	0.009073430579
582	0.00904947926
583	0.009025209611
584	0.009019183091
585	0.008991880659
586	0.008988341953
587	0.008952764612
588	0.008914054412
589	0.008908650346
590	0.008885591395
591	0.00885166
592	0.008829783059
593	0.008812309742
594	0.008791107165
595	0.008784684437
596	0.008762568835
597	0.008758762701
598	0.008734371128
599	0.008696727487
600	0.008675714419
601	0.008641498882
602	0.008611427134
603	0.008603360857
604	0.008567391953
605	0.008562261506
606	0.008538092389
607	0.008507229496
608	0.008501652883
609	0.008495835488
610	0.00847160464
611	0.00844489054
612	0.008412383907
613	0.008381608879
614	0.008353169365
615	0.008348287321
616	0.008316457907
617	0.008294912395
618	0.008289219035
619	0.00828455114
620	0.008279089052
621	0.008260183807
622	0.008242731542
623	0.00819987031
624	0.008186619326
625	0.008158761856
626	0.008121546448
627	0.008098648975
628	0.008069242337
629	0.008045014336
630	0.00803955962
631	0.008036226277
632	0.008031848393
633	0.008004250245
634	0.007978688514
635	0.007945785839
636	0.007939925076
637	0.007910981288
638	0.007890248392
639	0.00785904742
640	0.007834650744
641	0.00782988945
642	0.007825688584
643	0.007796558109
644	0.007768553404
645	0.007762609671
646	0.007758351389
647	0.007743776822
648	0.007728061862
649	0.00771489002
650	0.007700346302
651	0.007695912609
652	0.007681669928
653	0.007646935754
654	0.007631910219
655	0.00761843893
656	0.007596477405
657	0.007592717879
658	0.007588854944
659	0.007567461497
660	0.007539542458
661	0.007524532704
662	0.00752052524
663	0.007500766892
664	0.007481971807
665	0.007451962227
666	0.007434434213
667	0.007410001417
668	0.00738338055
669	0.007370700921
670	0.007366827503
671	0.007331020661
672	0.007328819819
673	0.007300586112
674	0.00727795062
675	0.007263346073
676	0.007260834656
677	0.007231583877
678	0.007227955628
679	0.007201119286
680	0.007181909539
681	0.007158953137
682	0.007154459583
683	0.007152576381
684	0.007143099736
685	0.007120794798
686	0.007097865608
687	0.007069694696
688	0.007055505756
689	0.007053638679
690	0.007044237513
691	0.007028257129
692	0.007024091334
693	0.007002386297
694	0.006980705877
695	0.006969589908
696	0.006948734765
697	0.006929773461
698	0.006915990993
699	0.006903315174
700	0.006891458863
701	0.006887532611
702	0.006873773412
703	0.006864989981
704	0.006843561662
705	0.006841877526
706	0.006840075304
707	0.006818922338
708	0.006805797531
709	0.006793974687
710	0.006772900441
711	0.006769163111
712	0.006759069546
713	0.006741614912
714	0.006740073674
715	0.006724890558
716	0.006712745348
717	0.006683590302
718	0.006669265097
719	0.00664945513
720	0.00663961871
721	0.006628342413
722	0.00660959666
723	0.006598689264
724	0.006583026885
725	0.00658020098
726	0.006566415892
727	0.006563634898
728	0.006546453687
729	0.006526280783
730	0.006508360319
731	0.00649274743
732	0.006479546374
733	0.006462701382
734	0.006445678726
735	0.00644135762
736	0.006434170856
737	0.006427926923
738	0.00639848649
739	0.006379763074
740	0.006363668274
741	0.006354084209
742	0.006336329639
743	0.006318679662
744	0.006301964281
745	0.00628777856
746	0.006273717232
747	0.006265247505
748	0.006253321029
749	0.006244608754
750	0.006233482377
751	0.006218239361
752	0.006206913406
753	0.006197753162
754	0.006170559848
755	0.006161552399
756	0.006153749108
757	0.006147274823
758	0.006136983767
759	0.006117189074
760	0.006109272439
761	0.006091485338
762	0.006083090076
763	0.006081543721
764	0.006068954402
765	0.006060513359
766	0.006046032619
767	0.006022304512
768	0.006012896666
769	0.006004324606
770	0.00599106859
771	0.005978111268
772	0.005970162394
773	0.005965353373
774	0.005951930921
775	0.005941319483
776	0.005933300963
777	0.005924752881
778	0.005900364821
779	0.005880840588
780	0.005872853509
781	0.005856251201
782	0.00584273756
783	0.005835668476
784	0.005832951387
785	0.005821450142
786	0.005805483592
787	0.005802258244
788	0.005793039423
789	0.00577458921
790	0.005765461947
791	0.005764130484
792	0.005754913427
793	0.005738393061
794	0.005730743368
795	0.005728599039
796	0.005717151755
797	0.005698474549
798	0.005691309533
799	0.005678701037
800	0.005667459917
801	0.005655035082
802	0.00564061119
803	0.005625745544
804	0.00561697336
805	0.005604277147
806	0.005597428752
807	0.005582784707
808	0.005576069887
809	0.005569146865
810	0.005549614396
811	0.00553753321
812	0.005531422867
813	0.005527213896
814	0.005515201315
815	0.005498138337
816	0.005491889184
817	0.005480641737
818	0.005469021595
819	0.005459946089
820	0.00545801545
821	0.005439322242
822	0.005430203249
823	0.005413540355
824	0.00540570647
825	0.005387266021
826	0.005378162515
827	0.005365859051
828	0.005357920376
829	0.00534110957
830	0.005334527127
831	0.005325987377
832	0.005315618799
833	0.005310211165
834	0.005308377781
835	0.00529482318
836	0.005288448968
837	0.005275808822
838	0.005265177622
839	0.005257171406
840	0.005255399962
841	0.005250906864
842	0.0052450289
843	0.005234185652
844	0.005222088862
845	0.005213192185
846	0.005202926066
847	0.005187979451
848	0.005185954308
849	0.005182744756
850	0.005174288303
851	0.005163205616
852	0.005154639231
853	0.00513921062
854	0.005124739314
855	0.005115191596
856	0.005105606977
857	0.005103934632
858	0.005096483208
859	0.00508308385
860	0.005074359454
861	0.005065326786
862	0.005053764939
863	0.005052718003
864	0.005045548399
865	0.005033931791
866	0.005025090403
867	0.005013889759
868	0.005012634452
869	0.005010308926
870	0.005000051285
871	0.004993240059
872	0.004991364313
873	0.004984351944
874	0.004976319412
875	0.004965731265
876	0.004964183804
877	0.004949728995
878	0.004943937309
879	0.004938308022
880	0.004924623908
881	0.004919737853
882	0.00491347707
883	0.004907544887
884	0.00489489677
885	0.004893700704
886	0.004887822973
887	0.004886677589
888	0.004871365604
889	0.004859544335
890	0.004847248866
891	0.004837895609
892	0.004825351381
893	0.004809215902
894	0.004800276136
895	0.004798895547
896	0.004789327814
897	0.004778163589
898	0.004777261272
899	0.004775580071
900	0.004768511232
901	0.00475678002
902	0.004746449225
903	0.00473624908
904	0.004718994407
905	0.004711375884
906	0.004705181812
907	0.004691362157
908	0.004687776188
909	0.004672214615
910	0.004664791618
911	0.00465064972
912	0.004633455091
913	0.00462468421
914	0.004615695626
915	0.004611808108
916	0.004606108289
917	0.004598319776
918	0.004597529011
919	0.004585493977
920	0.004575419397
921	0.00457413702
922	0.00456921727
923	0.004568072511
924	0.004564423966
925	0.004553471005
926	0.004542361555
927	0.004534902824
928	0.004527281788
929	0.004517803428
930	0.004511306969
931	0.004510419909
932	0.00449839424
933	0.004497649938
934	0.004490944939
935	0.004489968759
936	0.004484584973
937	0.004477886187
938	0.00446749881
939	0.004466658125
940	0.004463428952
941	0.004462725006
942	0.004450968316
943	0.004444801765
944	0.004440525879
945	0.00443381074
946	0.004423721167
947	0.004413818695
948	0.004406199289
949	0.004403510964
950	0.004394513455
951	0.004387581812
952	0.004378051888
953	0.004366063729
954	0.004358499853
955	0.004354441709
956	0.004345237094
957	0.004339007813
958	0.004332008259
959	0.004323274102
960	0.004316345665
961	0.004301650351
962	0.004290469018
963	0.004277279866
964	0.004276069382
965	0.004270345166
966	0.004257758129
967	0.004248680834
968	0.0042397956
969	0.004233424888
970	0.004224499192
971	0.004222716739
972	0.004218405468
973	0.004215180562
974	0.004205831718
975	0.004195961303
976	0.004190022491
977	0.004187746961
978	0.004181922595
979	0.00418102979
980	0.004170450466
981	0.004161835075
982	0.004157088468
983	0.004147339853
984	0.004141352017
985	0.004140086922
986	0.004131079411
987	0.004129789736
988	0.00412038173
989	0.004118818966
990	0.00411110785
991	0.004104116054
992	0.004102904649
993	0.004095245965
994	0.004089057842
995	0.004082839167
996	0.004076927705
997	0.004069175473
998	0.004068007615
999	0.004056981764
